national_inv,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
2.0,0.0,42.0,63.0,84.0,13.0,26.0,40.0,59.0,2.0,0.0,0.0,0.13,0.09,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.82,0.0,0.0,0.0,0.0,1.0,0.0,1.0
15.0,1.0,128.0,219.0,297.0,46.0,119.0,203.0,272.0,32.0,0.0,2.0,0.83,0.71,2.0,0.0,0.0,0.0,1.0,0.0,1.0
281.0,46.0,737.0,1307.0,2102.0,287.0,954.0,2013.0,3189.0,221.0,0.0,0.0,0.9,0.72,0.0,0.0,0.0,1.0,1.0,0.0,0.0
15.0,3.0,286.0,286.0,589.0,44.0,160.0,499.0,632.0,49.0,0.0,0.0,0.83,0.83,12.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,25.0,25.0,25.0,2.0,5.0,7.0,8.0,2.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2037.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,18.0,5.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,6.0,6.0,6.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.82,0.79,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.82,0.89,0.0,0.0,0.0,0.0,1.0,0.0,1.0
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.86,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.85,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-6.0,0.0,0.0,0.0,0.0,18.0,53.0,93.0,123.0,28.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
102.0,110.0,161.0,321.0,521.0,62.0,214.0,439.0,652.0,41.0,0.0,0.0,0.96,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,7.0,13.0,16.0,3.0,6.0,9.0,12.0,0.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,1.0
46.0,3.0,15.0,36.0,62.0,3.0,17.0,52.0,89.0,13.0,0.0,0.0,0.79,0.67,0.0,0.0,0.0,0.0,1.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
658.0,0.0,16.0,16.0,151.0,70.0,274.0,653.0,797.0,57.0,0.0,0.0,0.61,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7.0,10.0,1.0,12.0,34.0,0.0,7.0,17.0,35.0,0.0,0.0,0.0,0.79,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,13.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,14.0,23.0,33.0,2.0,8.0,17.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.0,12.0,843.0,1131.0,1419.0,153.0,496.0,900.0,1304.0,217.0,0.0,48.0,0.53,0.54,21.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.33,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,5.0,6.0,8.0,9.0,11.0,11.0,2.0,0.0,0.0,0.88,0.9,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,9.0,9.0,9.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,22.0,42.0,42.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.15,0.17,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,3.0,5.0,6.0,30.0,70.0,95.0,145.0,0.0,0.0,0.0,0.86,0.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,20.0,20.0,40.0,3.0,13.0,23.0,34.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114.0,5.0,24.0,24.0,96.0,13.0,40.0,90.0,152.0,23.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.97,0.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,0.97,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.69,0.69,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8.0,0.0,2.0,6.0,12.0,1.0,6.0,10.0,16.0,2.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,62.0,98.0,132.0,12.0,30.0,73.0,98.0,38.0,0.0,0.0,0.29,0.34,1.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.87,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.82,0.79,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7396.0,0.0,0.0,0.0,0.0,1.0,8.0,12.0,26.0,2.0,0.0,0.0,0.88,0.93,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.28,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.79,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.84,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0
245.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,0.0,0.0,0.0,0.71,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,1.0,16.0,24.0,40.0,2.0,6.0,9.0,11.0,0.0,0.0,0.0,0.94,0.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,115.0,194.0,194.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.98,0.98,0.0,1.0,0.0,0.0,1.0,0.0,1.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,10.0,21.0,27.0,7.0,11.0,16.0,20.0,0.0,0.0,0.0,0.93,0.92,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231.0,0.0,0.0,0.0,0.0,4.0,8.0,18.0,27.0,0.0,0.0,0.0,0.97,0.96,0.0,1.0,0.0,0.0,1.0,0.0,0.0
414.0,5.0,140.0,293.0,599.0,36.0,149.0,373.0,539.0,55.0,0.0,0.0,-99.0,0.11,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,100.0,100.0,100.0,4.0,48.0,55.0,62.0,2.0,0.0,0.0,0.97,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,1.0,4.0,6.0,2.0,3.0,6.0,6.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,23.0,0.0,15.0,30.0,4.0,18.0,25.0,49.0,0.0,0.0,0.0,0.78,0.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,6.0,8.0,2.0,3.0,6.0,8.0,0.0,0.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
17.0,0.0,0.0,8.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.65,0.37,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7.0,0.0,0.0,4.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,4.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.88,0.0,1.0,0.0,0.0,1.0,0.0,1.0
73.0,7.0,35.0,103.0,170.0,27.0,66.0,144.0,246.0,20.0,0.0,0.0,0.96,0.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-2.0,0.0,18.0,30.0,44.0,7.0,17.0,26.0,32.0,0.0,0.0,0.0,0.79,0.66,2.0,0.0,0.0,0.0,1.0,0.0,1.0
53.0,32.0,324.0,604.0,924.0,91.0,337.0,632.0,910.0,41.0,0.0,8.0,0.66,0.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0
59.0,28.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45.0,0.0,0.0,29.0,58.0,8.0,26.0,55.0,78.0,6.0,0.0,0.0,0.95,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,0.0,0.0,0.0,4.0,6.0,15.0,19.0,20.0,14.0,0.0,0.0,0.91,0.77,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,7.0,0.0,0.0,0.0,-99.0,0.31,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,5.0,8.0,18.0,22.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-5.0,0.0,25.0,35.0,39.0,2.0,7.0,12.0,31.0,5.0,0.0,3.0,0.77,0.76,5.0,0.0,0.0,0.0,1.0,0.0,1.0
1026.0,0.0,0.0,0.0,0.0,7.0,21.0,32.0,39.0,10.0,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,2.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,0.0,0.0,12.0,12.0,1.0,6.0,13.0,32.0,0.0,0.0,0.0,0.99,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.0,0.0,0.0,0.0,14.0,12.0,27.0,33.0,34.0,0.0,0.0,0.0,0.99,0.94,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1178.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,66.0,0.0,0.0,0.0,0.41,0.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-3.0,255.0,2209.0,3933.0,5549.0,305.0,1286.0,2329.0,4119.0,276.0,0.0,0.0,0.84,0.91,15.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,60.0,80.0,80.0,21.0,22.0,40.0,40.0,0.0,0.0,0.0,0.95,0.97,0.0,1.0,0.0,0.0,1.0,0.0,1.0
495.0,15.0,110.0,230.0,290.0,46.0,190.0,356.0,596.0,80.0,0.0,65.0,0.86,0.84,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,2.0,3.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,3.0,4.0,6.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.86,0.88,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42,0.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0
117.0,4.0,20.0,78.0,148.0,12.0,53.0,121.0,184.0,30.0,0.0,0.0,0.79,0.76,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.86,0.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,0.0,117.0,181.0,245.0,23.0,82.0,155.0,219.0,28.0,1.0,4.0,0.96,0.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0
62.0,2.0,24.0,72.0,96.0,12.0,38.0,78.0,120.0,21.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,14.0,14.0,14.0,4.0,8.0,8.0,8.0,1.0,0.0,0.0,0.63,0.63,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,1.0,1.0,0.0,0.0
203.0,27.0,599.0,1189.0,1803.0,200.0,644.0,1193.0,1738.0,115.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28.0,0.0,43.0,43.0,86.0,5.0,28.0,48.0,92.0,23.0,0.0,0.0,0.46,0.49,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,11.0,11.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.42,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0
96.0,0.0,0.0,0.0,0.0,16.0,529.0,529.0,529.0,0.0,0.0,0.0,0.69,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.0
5.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,7.0,0.0,0.0,0.0,0.91,0.74,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.53,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1.0,0.0,3.0,5.0,6.0,0.0,3.0,5.0,6.0,0.0,0.0,0.0,0.18,0.31,0.0,0.0,0.0,0.0,1.0,0.0,1.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.73,0.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,205.0,294.0,383.0,84.0,175.0,389.0,736.0,23.0,0.0,0.0,0.7,0.77,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5.0,0.0,50.0,50.0,50.0,5.0,24.0,39.0,55.0,6.0,0.0,0.0,0.69,0.69,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,14.0,34.0,42.0,6.0,14.0,31.0,49.0,0.0,0.0,0.0,0.78,0.78,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,32.0,70.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.46,0.35,0.0,1.0,0.0,0.0,1.0,0.0,1.0
160.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,15.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42,0.36,0.0,0.0,0.0,1.0,1.0,0.0,0.0
5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.09,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4.0,0.0,3.0,6.0,9.0,4.0,9.0,13.0,19.0,0.0,0.0,0.0,1.0,0.99,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,5.0,7.0,9.0,0.0,3.0,4.0,8.0,0.0,0.0,0.0,0.8,0.75,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,20.0,20.0,20.0,2.0,5.0,9.0,12.0,0.0,0.0,0.0,0.67,0.46,0.0,0.0,0.0,1.0,1.0,0.0,1.0
3.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.97,0.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0
583.0,242.0,340.0,931.0,1487.0,222.0,692.0,1479.0,2209.0,118.0,0.0,0.0,0.98,0.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,0.0,15.0,40.0,55.0,9.0,24.0,73.0,94.0,10.0,0.0,0.0,0.86,0.91,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6.0,5.0,5.0,15.0,20.0,4.0,15.0,19.0,22.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.36,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,1.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.63,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.0,0.0,11.0,15.0,23.0,2.0,8.0,10.0,14.0,0.0,0.0,0.0,0.89,0.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.64,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,12.0,12.0,12.0,2.0,5.0,7.0,7.0,0.0,0.0,0.0,0.99,0.94,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.0,9.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.21,0.27,0.0,0.0,0.0,0.0,1.0,0.0,1.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.69,0.68,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.94,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,12.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
81.0,0.0,0.0,0.0,0.0,7.0,12.0,16.0,22.0,0.0,0.0,0.0,0.89,0.82,0.0,1.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.58,0.58,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315.0,98.0,858.0,1318.0,1678.0,243.0,731.0,1380.0,2235.0,382.0,0.0,60.0,0.61,0.57,0.0,0.0,0.0,1.0,1.0,0.0,1.0
91.0,0.0,1481.0,2321.0,2881.0,290.0,818.0,1469.0,2281.0,316.0,0.0,70.0,0.05,0.12,7.0,0.0,0.0,0.0,1.0,0.0,1.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7,0.66,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
129.0,2.0,203.0,427.0,603.0,55.0,218.0,428.0,683.0,41.0,0.0,0.0,0.99,0.99,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,153.0,395.0,609.0,652.0,0.0,0.0,0.0,0.95,0.96,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.0,1.0,0.0,0.0,1.0,0.0,0.0
166.0,0.0,420.0,720.0,870.0,48.0,103.0,371.0,626.0,20.0,0.0,0.0,0.78,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,11.0,0.0,0.0,4.0,2.0,7.0,13.0,17.0,0.0,0.0,0.0,0.68,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.81,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92.0,7.0,143.0,269.0,343.0,39.0,135.0,260.0,396.0,31.0,0.0,0.0,0.79,0.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,7.0,12.0,17.0,3.0,5.0,7.0,12.0,0.0,0.0,0.0,0.56,0.46,0.0,0.0,0.0,0.0,1.0,0.0,1.0
10.0,6.0,21.0,49.0,69.0,4.0,15.0,29.0,58.0,7.0,0.0,0.0,0.91,0.85,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,8.0,12.0,16.0,5.0,8.0,14.0,22.0,0.0,0.0,0.0,0.56,0.46,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,6.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.37,0.34,0.0,0.0,0.0,0.0,1.0,0.0,1.0
500.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.46,0.35,0.0,0.0,0.0,1.0,1.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,1.0,4.0,21.0,31.0,4.0,0.0,0.0,0.5,0.82,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,25.0,37.0,53.0,9.0,18.0,30.0,47.0,16.0,0.0,0.0,0.75,0.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0
4695.0,1.0,0.0,0.0,0.0,12.0,77.0,173.0,242.0,20.0,0.0,0.0,0.97,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,10.0,20.0,20.0,70.0,90.0,100.0,140.0,0.0,0.0,0.0,0.73,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,22.0,1.0,0.0,0.0,-99.0,-99.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2.0,0.0,8.0,16.0,24.0,4.0,12.0,23.0,33.0,0.0,0.0,0.0,0.76,0.78,0.0,0.0,0.0,0.0,1.0,0.0,1.0
175.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,9.0,0.0,0.0,0.0,0.99,0.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,1.0,6.0,9.0,10.0,1.0,0.0,0.0,-99.0,-99.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
